variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
high_growth_enterprises,0.007940409647016252,0.0010872864354484811,7.302960276278084,2.8150431389784116e-13,0.005809367392658294,0.01007145190137421,***,Financial Services,lq_bus,290,0.38
broadband_availability,0.005914418730572354,0.0013498183153115412,4.381640598206946,1.1778899507442359e-05,0.0032688234468892024,0.008560014014255504,***,Financial Services,lq_bus,290,0.38
4g_area_coverage,0.016427304244888488,0.008941659185860772,1.8371651058748228,0.06618552522711724,-0.0010980257214303658,0.03395263421120734,*,Financial Services,lq_bus,290,0.38
net_additions,0.004989736180874775,0.004098860199279523,1.2173472473522873,0.2234721249761209,-0.0030438821873777586,0.013023354549127309,,Financial Services,lq_bus,290,0.38
related_variety,-0.8265080045476557,0.3996488823007283,-2.0680853648071107,0.038631996648179595,-1.6098054203187702,-0.04321058877654116,**,Financial Services,lq_bus,290,0.38
net_additions,0.00892672042400096,0.003945439502621263,2.262541452750763,0.023663970743574327,0.00119380109568166,0.01665963975232026,**,Financial Services,growth_emp,291,0.015
net_additions,0.009162214325609794,0.002685503169477285,3.411730967121948,0.0006455178871086358,0.003898724833066151,0.014425703818153439,***,Financial Services,growth_bus,291,0.066
related_variety,-0.214716786748639,0.21343027606842954,-1.0060277796754429,0.3144022071743532,-0.6330324410532019,0.2035988675559239,,Financial Services,growth_bus,291,0.066
gcse_by_age_19,0.023934562778340635,0.01603886709313504,1.4922851245887008,0.13562441469827238,-0.007501039077028669,0.05537016463370994,,Life Sciences,lq_emp,290,0.109
apprenticeship_achievements,0.0006470692939067199,0.0005763775237588817,1.1226483810243284,0.26158685896217926,-0.0004826098941590676,0.0017767484819725073,,Life Sciences,lq_emp,290,0.109
fe_and_skills_participation,-0.00020834653074895852,8.382189421256604e-05,-2.4855860477288587,0.012933831486013788,-0.00037263442452151435,-4.40586369764027e-05,**,Life Sciences,lq_emp,290,0.109
new_enterprises,-0.0003025894362621705,0.00034124453062910293,-0.8867231826524233,0.37522795390828323,-0.0009714164262164876,0.00036623755369214655,,Life Sciences,lq_emp,290,0.109
deaths_of_enterprises,-0.00024708978659936066,0.00027866516533290664,-0.8866906141791188,0.37524549294084675,-0.0007932634743977573,0.000299083901199036,,Life Sciences,lq_emp,290,0.109
high_growth_enterprises,0.004910681610272205,0.003053857444826012,1.608025816199152,0.107829524809246,-0.001074768995506294,0.010896132216050704,,Life Sciences,lq_emp,290,0.109
broadband_availability,0.01952961882064829,0.007997104472666517,2.442086243514639,0.014602657690302284,0.0038555820736177367,0.03520365556767885,**,Life Sciences,lq_emp,290,0.109
4g_area_coverage,-0.15038323736033476,0.07425218922917073,-2.025303750926379,0.042836183611535794,-0.2959148540227623,-0.004851620697907205,**,Life Sciences,lq_emp,290,0.109
net_additions,0.008364402821086777,0.01848064620601846,0.4526033737046923,0.6508343690083773,-0.027856998153736198,0.04458580379590975,,Life Sciences,lq_emp,290,0.109
related_variety,0.8351684550764361,0.35999624020012855,2.3199366043716196,0.02034430705218296,0.12958878971435372,1.5407481204385185,**,Life Sciences,lq_emp,290,0.109
level_3+_qualifications,0.02169896905366642,0.011020510516812262,1.968962238234219,0.04895742755947819,9.916534946948982e-05,0.043298772757863355,**,Life Sciences,lq_bus,290,0.284
gcse_by_age_19,-0.014440786000358564,0.014135220970770579,-1.0216172800000682,0.3069620758508088,-0.0421453100165842,0.013263738015867069,,Life Sciences,lq_bus,290,0.284
fe_and_skills_participation,-0.00011211832793152029,6.080613518607714e-05,-1.8438653860900562,0.06520276069081007,-0.00023129616293530522,7.059507072264645e-06,*,Life Sciences,lq_bus,290,0.284
deaths_of_enterprises,-0.00010769707091631679,0.0001974912005677459,-0.545325921391486,0.5855293792517167,-0.000494772711292675,0.00027937856946004145,,Life Sciences,lq_bus,290,0.284
