variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
high_growth_enterprises,0.005648946755884695,0.0030172928400951384,1.8721904220959136,0.061180263699218064,-0.00026483854151234873,0.01156273205328174,*,Life Sciences,lq_emp,290,0.107
broadband_availability,0.018782508137871877,0.007512261097653577,2.5002469820622335,0.012410674972555387,0.004058746944009532,0.03350626933173422,**,Life Sciences,lq_emp,290,0.107
4g_area_coverage,-0.1596617330391726,0.07292155158121448,-2.189499943118373,0.028560522679139777,-0.3025853478351328,-0.01673811824321239,**,Life Sciences,lq_emp,290,0.107
related_variety,0.8520614785257637,0.34601469944608976,2.462500812508163,0.01379718602625927,0.17388512948997648,1.530237827561551,**,Life Sciences,lq_emp,290,0.107
fe_and_skills_participation,-0.00012505491857961497,5.951792067944147e-05,-2.1011305024103626,0.03562951197734514,-0.00024170789954603198,-8.401937613197982e-06,**,Life Sciences,lq_bus,296,0.198
related_variety,1.0038835012287906,0.12148864535240159,8.263187875021819,1.4183274211890655e-16,0.7657701318075241,1.241996870650057,***,Life Sciences,lq_bus,296,0.198
level_3+_qualifications,0.004299234499351979,0.0032662246752354477,1.3162702896554617,0.188083339076076,-0.002102448229525533,0.010700917228229492,,Life Sciences,cagr_emp,284,0.023
apprenticeship_starts,-2.361378146868866e-05,8.332253590898708e-05,-0.2834020977767877,0.7768686204873207,-0.0001869229509508487,0.00013969538801347138,,Life Sciences,cagr_emp,284,0.023
high_growth_enterprises,0.0005518010458426515,0.00032676589539078075,1.6886739210735264,0.09128193598094564,-8.864834049926158e-05,0.0011922504321845646,*,Life Sciences,cagr_emp,284,0.023
level_3+_qualifications,0.005287160926242481,0.0024190157277828414,2.1856662052745106,0.028840035079249874,0.0005459772217521648,0.010028344630732797,**,Life Sciences,cagr_bus,252,0.17
related_variety,0.31269229570293244,0.04216987087290335,7.415064102172905,1.215659940539062e-13,0.23004086755933723,0.39534372384652766,***,Life Sciences,cagr_bus,252,0.17
level_3+_qualifications,0.004154367233094003,0.0031393103326521577,1.3233375464299202,0.1857231507959406,-0.001998567955198682,0.010307302421386689,,Professional and Business Services,lq_emp,290,0.372
gcse_by_age_19,0.015304162233317922,0.004316179509537246,3.545765925513775,0.0003914737751545183,0.0068446058438151654,0.02376371862282068,***,Professional and Business Services,lq_emp,290,0.372
apprenticeship_starts,0.00011131276352083303,0.00018271534838600422,0.6092140835682497,0.5423825464450942,-0.0002468027387384239,0.00046942826578009,,Professional and Business Services,lq_emp,290,0.372
apprenticeship_achievements,-0.0007281783378131903,0.0003129546810787204,-2.326785256265347,0.019976697511442452,-0.001341558241520701,-0.00011479843410567962,**,Professional and Business Services,lq_emp,290,0.372
high_growth_enterprises,0.0035635363032281847,0.0010069099538246504,3.5390814140752465,0.0004015219983652568,0.0015900290580569813,0.005537043548399389,***,Professional and Business Services,lq_emp,290,0.372
level_3+_qualifications,0.008917951348928725,0.0012495718887238667,7.13680535662197,9.552495999393773e-13,0.0064688354509362545,0.011367067246921195,***,Professional and Business Services,lq_bus,290,0.776
gcse_by_age_19,0.009266792412179472,0.0019340323939695877,4.791435986839624,1.6559185385609067e-06,0.005476158575065299,0.013057426249293645,***,Professional and Business Services,lq_bus,290,0.776
apprenticeship_starts,-0.00010349019105417313,0.00013092532710951108,-0.7904520335290809,0.4292638244691698,-0.0003600991168529404,0.00015311873474459418,,Professional and Business Services,lq_bus,290,0.776
apprenticeship_achievements,-0.0002412007087925036,0.00022029715803468933,-1.0948879728830758,0.2735657187796878,-0.0006729752044370232,0.00019057378685201609,,Professional and Business Services,lq_bus,290,0.776
high_growth_enterprises,0.0013349553827543164,0.0004901239545682298,2.723709727532769,0.006455321482229634,0.0003743300838402404,0.0022955806816683925,***,Professional and Business Services,lq_bus,290,0.776
broadband_availability,0.0025714753534111464,0.0006029296199736464,4.264967698093094,1.999311246470712e-05,0.001389755013050378,0.003753195693771915,***,Professional and Business Services,lq_bus,290,0.776
4g_area_coverage,0.015002008461402977,0.007324497929437899,2.04819615022463,0.04054078352505496,0.000646256314866497,0.02935776060793946,**,Professional and Business Services,lq_bus,290,0.776
related_variety,-1.4023761669875727,0.16847461151602125,-8.32396142284152,8.507130341147374e-17,-1.7325803378683515,-1.072171996106794,***,Professional and Business Services,lq_bus,290,0.776
level_3+_qualifications,-0.00015656408034385276,0.0002269692270985473,-0.6898031171242193,0.490318008175852,-0.0006014155910558979,0.00028828743036819244,,Professional and Business Services,cagr_bus,290,0.058
gcse_by_age_19,0.0004049137163626381,0.0004129805465548597,0.9804668034377982,0.32685574832386866,-0.000404513281200554,0.0012143407139258303,,Professional and Business Services,cagr_bus,290,0.058
new_enterprises,4.944168634855283e-07,1.8122421352454236e-06,0.272820532019344,0.7849911758033081,-3.0575124528614675e-06,4.0463461798325246e-06,,Professional and Business Services,cagr_bus,290,0.058
high_growth_enterprises,5.990807631851694e-05,3.2382379783532235e-05,1.8500208051102731,0.06431055101362003,-3.5602217909041982e-06,0.00012337637442793808,*,Professional and Business Services,cagr_bus,290,0.058
broadband_availability,-9.656294509792969e-05,5.8500933806511946e-05,-1.6506222860870114,0.0988157253154155,-0.0002112226684206548,1.809677822479542e-05,*,Professional and Business Services,cagr_bus,290,0.058
related_variety,0.07450082927260386,0.022564235460451217,3.301721851076361,0.0009609330946221786,0.03027574043143791,0.11872591811376981,***,Professional and Business Services,cagr_bus,290,0.058
