variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
fe_participation,-2.110151182558732e-06,1.686929504204483e-06,-1.2508828479787781,0.21097722250896966,-5.416472255257529e-06,1.1961698901400644e-06,,Digital and Technologies,gd_emp,294,0.156
enterprise_birth_rate,0.20028068297928645,0.11179786895446438,1.7914534941704603,0.07322055114449458,-0.018839113719792355,0.41940047967836525,*,Digital and Technologies,gd_emp,294,0.156
enterprise_death_rate,0.18089356313260752,0.09738687367961085,1.8574737672319368,0.06324378000248637,-0.009981201846381488,0.37176832811159655,*,Digital and Technologies,gd_emp,294,0.156
enterprise_high_growth_rate,5.43440061481643,1.2889813506042493,4.216042856065287,2.4862653137294106e-05,2.908043590888305,7.960757638744555,***,Digital and Technologies,gd_emp,294,0.156
broadband,-0.00027536085755794175,0.00014499152723083396,-1.8991513698559304,0.05754457656760406,-0.0005595390289938349,8.817313877951347e-06,*,Digital and Technologies,gd_emp,294,0.156
coverage_4g,-0.000553966751756856,0.0008824602245117436,-0.6277526582723434,0.530165983549105,-0.0022835570095890035,0.0011756235060752917,,Digital and Technologies,gd_emp,294,0.156
housing_net_additions,0.0011218941372583262,0.00032288516292385255,3.4745917932528463,0.000511631279481829,0.0004890508467852276,0.0017547374277314249,***,Digital and Technologies,gd_emp,294,0.156
nvq_level3,0.00035219088908341106,0.00016515863902426863,2.132440005343345,0.03297069158595792,2.8485904860193036e-05,0.0006758958733066291,**,Digital and Technologies,gd_bus,294,0.148
gcse_age19,-0.00033983823341180423,0.00022070863300520938,-1.5397595861317444,0.12361896637300429,-0.0007724192051790829,9.274273835547446e-05,,Digital and Technologies,gd_bus,294,0.148
apprenticeship_starts,-1.0424519718499977e-05,3.6791753708313252e-06,-2.833384839751336,0.004605789996781408,-1.763557093813617e-05,-3.213468498863782e-06,***,Digital and Technologies,gd_bus,294,0.148
enterprise_birth_rate,0.17658811953413683,0.07451851146748849,2.3697215102207196,0.01780148814621229,0.030534520876324384,0.3226417181919493,**,Digital and Technologies,gd_bus,294,0.148
enterprise_death_rate,-0.0703848136830087,0.09606048524685608,-0.732713492984487,0.46373319263822066,-0.2586599051042878,0.11789027773827043,,Digital and Technologies,gd_bus,294,0.148
enterprise_high_growth_rate,2.293782552704589,0.8967052133385046,2.5580118399943887,0.010527250790167825,0.5362726298118143,4.051292475597363,**,Digital and Technologies,gd_bus,294,0.148
broadband,-0.00023031646109447098,0.0001181892890468229,-1.9487084062518287,0.051330257325474166,-0.00046196321098463815,1.330288795696195e-06,*,Digital and Technologies,gd_bus,294,0.148
housing_net_additions,0.00035066361678189864,0.00017804000051373087,1.9695777115820363,0.04888678814843979,1.7116279674934324e-06,0.0006996156055963038,**,Digital and Technologies,gd_bus,294,0.148
related_variety,0.03722301465030336,0.028275283791372736,1.3164506119532113,0.18802284460201935,-0.01819552323343636,0.09264155253404308,,Digital and Technologies,gd_bus,294,0.148
